filename,artist,title,acoustid_id,yt_query,yt_id,yt_channel,yt_title,duration,audio_format,audio_codec,audio_bitrate,score,yt_channel_id,yt_views,duplicated,sim_artist,sim_artist_title,sim_title,sim_filename,pass,check,1403
こはならむ 「あたしだけだったのに。」 Official Music Video.mp3,,,,こはならむ あたしだけだったのに Official Music Video,F8Uu5PB0aug,こはならむ- Kohana Lam -,こはならむ 「あたしだけだったのに。」 Official Music Video,259.0,webm,opus,139.942,155,@-kohanalam-5654,430070.0,True,0.0,0.0,0.0,99.0909090909091,False,1.0,
y2meta.com - こはならむ 「ごめんなんか聞きたくなかった」 Official Music Video (256 kbps).mp3,,,,こはならむ ごめんなんか聞きたくなかった Official Music Video,msnXN7IHRmk,こはならむ- Kohana Lam -,こはならむ 「ごめんなんか聞きたくなかった」 Official Music Video,255.0,webm,opus,130.39,144,@-kohanalam-5654,2460689.0,False,0.0,0.0,0.0,96.6,False,,
こはならむ 「ごめんなんか聞きたくなかった」 Official Music Video.mp3,,,,こはならむ ごめんなんか聞きたくなかった Official Music Video,msnXN7IHRmk,こはならむ- Kohana Lam -,こはならむ 「ごめんなんか聞きたくなかった」 Official Music Video,255.0,webm,opus,130.39,155,@-kohanalam-5654,2456395.0,True,0.0,0.0,0.0,99.16666666666667,False,1.0,
ごめんなんか聞きたくなかった.mp3,,,,ごめんなんか聞きたくなかった,msnXN7IHRmk,こはならむ- Kohana Lam -,こはならむ 「ごめんなんか聞きたくなかった」 Official Music Video,255.0,mhtml,none,0.0,115,@-kohanalam-5654,2458616.0,True,0.0,0.0,0.0,83.48484848484848,False,1.0,
y2meta.com - こはならむ 「ごめんなんか聞きたくなかった」(Acoustic ver.） (256 kbps).mp3,,,,こはならむ ごめんなんか聞きたくなかった Acoustic ver,M7iw6O_BUks,こはならむ- Kohana Lam -,こはならむ 「ごめんなんか聞きたくなかった」(Acoustic ver.）,258.0,webm,opus,136.339,128,@KohanaLam,148206.0,False,0.0,0.0,0.0,96.3917525773196,False,,
こはならむ 「ごめんなんか聞きたくなかった」(Acoustic ver.）.mp3,,,,こはならむ ごめんなんか聞きたくなかった Acoustic ver,M7iw6O_BUks,こはならむ- Kohana Lam -,こはならむ 「ごめんなんか聞きたくなかった」(Acoustic ver.）,258.0,webm,opus,136.339,135,@KohanaLam,147869.0,True,0.0,0.0,0.0,99.11764705882354,False,1.0,
y2meta.com - リセットボタン (256 kbps).mp3,,,,リセットボタン,EXI_uJwST8o,こはならむ- Kohana Lam -,こはならむ 「リセットボタン」 Official Music Video,283.0,mhtml,none,0.0,18,@-kohanalam-5654,503024.0,False,0.0,0.0,0.0,53.4238310708899,False,,
リセットボタン.mp3,,,,リセットボタン,EXI_uJwST8o,こはならむ- Kohana Lam -,こはならむ 「リセットボタン」 Official Music Video,283.0,webm,opus,140.486,145,@-kohanalam-5654,502146.0,True,0.0,0.0,0.0,72.74509803921569,False,1.0,
y2meta.com - こはならむ 「涙の融点」(Acoustic ver.） (256 kbps).mp3,,,,こはならむ 涙の融点 Acoustic ver,yIMIrvez66g,こはならむ- Kohana Lam -,こはならむ 「涙の融点」(Acoustic ver.）,284.0,webm,opus,137.642,128,@KohanaLam,56318.0,False,0.0,0.0,0.0,95.93023255813954,False,,
こはならむ 「涙の融点」(Acoustic ver.）.mp3,,,,こはならむ 涙の融点 Acoustic ver,yIMIrvez66g,こはならむ- Kohana Lam -,こはならむ 「涙の融点」(Acoustic ver.）,284.0,webm,opus,137.642,137,@KohanaLam,56210.0,True,0.0,0.0,0.0,98.94736842105263,False,1.0,
y2meta.com - こはならむ 「着信まち」 Official Music Video (256 kbps).mp3,,,,こはならむ 着信まち Official Music Video,o5QVw8vMXoI,こはならむ- Kohana Lam -,こはならむ 「着信まち」 Official Music Video,231.0,webm,opus,143.768,142,@-kohanalam-5654,491178.0,False,0.0,0.0,0.0,96.13636363636364,False,,
こはならむ 「着信まち」 Official Music Video.mp3,,,,こはならむ 着信まち Official Music Video,o5QVw8vMXoI,こはならむ- Kohana Lam -,こはならむ 「着信まち」 Official Music Video,231.0,webm,opus,143.768,150,@-kohanalam-5654,447021.0,True,0.0,0.0,0.0,99.0,False,1.0,
y2meta.com - こはならむ「アイロニ」Official Music Video (256 kbps).mp3,,,,こはならむ アイロニ Official Music Video,gi9uEhRC7cE,こはならむ- Kohana Lam -,こはならむ「アイロニ」Official Music Video,255.0,webm,opus,140.365,137,@-kohanalam-5654,198866.0,False,0.0,0.0,0.0,95.52631578947368,False,,
こはならむ「アイロニ」Official Music Video.mp3,,,,こはならむ アイロニ Official Music Video,gi9uEhRC7cE,こはならむ- Kohana Lam -,こはならむ「アイロニ」Official Music Video,255.0,webm,opus,140.365,145,@-kohanalam-5654,198180.0,True,0.0,0.0,0.0,98.75,False,1.0,
y2meta.com - こはならむ「ポケットにあの日をしまって feat. 堂村璃羽」Official Music Video (256 kbps).mp3,,,,こはならむ ポケットにあの日をしまって feat 堂村璃羽 Official Music Video,_NtBKiZBTWY,こはならむ- Kohana Lam -,こはならむ「ポケットにあの日をしまって feat. 堂村璃羽」Official Music Video,229.0,webm,opus,138.157,140,@-kohanalam-5654,214027.0,False,0.0,0.0,0.0,97.32283464566929,False,,
こはならむ「ポケットにあの日をしまって feat. 堂村璃羽」Official Music Video.mp3,,,,こはならむ ポケットにあの日をしまって feat 堂村璃羽 Official Music Video,_NtBKiZBTWY,こはならむ- Kohana Lam -,こはならむ「ポケットにあの日をしまって feat. 堂村璃羽」Official Music Video,229.0,webm,opus,138.157,146,@-kohanalam-5654,213571.0,True,0.0,0.0,0.0,99.39393939393939,False,1.0,
y2meta.com - こはならむ「不器用なぼくが捧げる花」（Acoustic ver.） (256 kbps).mp3,,,,こはならむ 不器用なぼくが捧げる花 Acoustic ver,2g2im7oXZc4,こはならむ- Kohana Lam -,こはならむ「不器用なぼくが捧げる花」（Acoustic ver.）,252.0,webm,opus,145.392,133,@KohanaLam,230132.0,False,0.0,0.0,0.0,96.5,False,,
こはならむ「不器用なぼくが捧げる花」（Acoustic ver.）.mp3,,,,こはならむ 不器用なぼくが捧げる花 Acoustic ver,2g2im7oXZc4,こはならむ- Kohana Lam -,こはならむ「不器用なぼくが捧げる花」（Acoustic ver.）,252.0,webm,opus,145.392,145,@KohanaLam,229887.0,True,0.0,0.0,0.0,99.15492957746478,False,1.0,
y2meta.com - こはならむ「不完全花」Official Music Video (256 kbps).mp3,,,,こはならむ 不完全花 Official Music Video,AtSmaMFzHqY,こはならむ- Kohana Lam -,こはならむ「不完全花」Official Music Video,234.0,webm,opus,131.687,138,@-kohanalam-5654,838723.0,False,0.0,0.0,0.0,95.90361445783132,False,,
y2meta.com - 不完全花 (256 kbps).mp3,,,,不完全花,AtSmaMFzHqY,こはならむ- Kohana Lam -,こはならむ「不完全花」Official Music Video,234.0,webm,opus,131.687,57,@-kohanalam-5654,838731.0,True,0.0,0.0,0.0,51.8420355155049,False,,
こはならむ「不完全花」Official Music Video.mp3,,,,こはならむ 不完全花 Official Music Video,AtSmaMFzHqY,こはならむ- Kohana Lam -,こはならむ「不完全花」Official Music Video,234.0,webm,opus,131.687,155,@-kohanalam-5654,838275.0,True,0.0,0.0,0.0,98.9090909090909,False,1.0,
不完全花.mp3,,,,不完全花,AtSmaMFzHqY,こはならむ- Kohana Lam -,こはならむ「不完全花」Official Music Video,234.0,mhtml,none,0.0,115,@-kohanalam-5654,838522.0,True,0.0,0.0,0.0,74.11385606874329,False,1.0,
y2meta.com - こはならむ「主人公」Official Music Video (256 kbps).mp3,,,,こはならむ 主人公 Official Music Video,vni_U_A0Nik,こはならむ- Kohana Lam -,こはならむ「主人公」Official Music Video,174.0,m4a,mp4a.40.2,129.508,131,@-kohanalam-5654,359452.0,False,0.0,0.0,0.0,95.69620253164557,False,,
こはならむ「主人公」Official Music Video.mp3,,,,こはならむ 主人公 Official Music Video,vni_U_A0Nik,こはならむ- Kohana Lam -,こはならむ「主人公」Official Music Video,174.0,m4a,mp4a.40.2,129.508,140,@-kohanalam-5654,358934.0,True,0.0,0.0,0.0,98.82352941176471,False,1.0,
y2meta.com - こはならむ「君の神様になりたい。」Official Music Video (256 kbps).mp3,,,,こはならむ 君の神様になりたい Official Music Video,qtUZKBDxFDY,こはならむ- Kohana Lam -,こはならむ「君の神様になりたい。」Official Music Video,250.0,webm,opus,137.773,138,@-kohanalam-5654,309789.0,False,0.0,0.0,0.0,96.49484536082474,False,,
こはならむ「君の神様になりたい。」Official Music Video.mp3,,,,こはならむ 君の神様になりたい Official Music Video,qtUZKBDxFDY,こはならむ- Kohana Lam -,こはならむ「君の神様になりたい。」Official Music Video,250.0,webm,opus,137.773,145,@-kohanalam-5654,308899.0,True,0.0,0.0,0.0,99.1304347826087,False,1.0,
y2meta.com - 涙の融点 (256 kbps).mp3,,,,涙の融点,nIdRnFXX5-g,こはならむ- Kohana Lam -,こはならむ「涙の融点」Official Music Video,273.0,webm,opus,133.716,64,@-kohanalam-5654,208180.0,False,0.0,0.0,0.0,55.31510658016682,False,,
涙の融点.mp3,,,,涙の融点,nIdRnFXX5-g,こはならむ- Kohana Lam -,こはならむ「涙の融点」Official Music Video,273.0,webm,opus,133.716,155,@-kohanalam-5654,207734.0,True,0.0,0.0,0.0,77.0979020979021,False,1.0,
y2meta.com - こはならむ「生きるを選んだ私へ」Official Music Video (256 kbps).mp3,,,,こはならむ 生きるを選んだ私へ Official Music Video,T2o73lFMhwQ,こはならむ- Kohana Lam -,こはならむ「生きるを選んだ私へ」Official Music Video,223.0,webm,opus,135.269,130,@-kohanalam-5654,270262.0,False,0.0,0.0,0.0,92.23790642347342,False,,
こはならむ「生きるを選んだ私へ」Official Music Video.mp3,,,,こはならむ 生きるを選んだ私へ Official Music Video,T2o73lFMhwQ,こはならむ- Kohana Lam -,こはならむ「生きるを選んだ私へ」Official Music Video,223.0,webm,opus,135.269,136,@-kohanalam-5654,269786.0,True,0.0,0.0,0.0,96.31340579710145,False,1.0,
私の幸せは私が決めるの！.mp3,,,,私の幸せは私が決めるの！,HrPycWg_6Ww,こはならむ- Kohana Lam -,こはならむ「私の幸せは私が決めるの！」ドラマParavi「メンタル強め美女白川さん」オープニングテーマ,248.0,webm,opus,137.454,145,@-kohanalam-5654,1826097.0,False,0.0,0.0,0.0,86.61305147058823,False,1.0,
y2meta.com - こはならむ「迷えるヒツジ」Official Music Video (256 kbps).mp3,,,,こはならむ 迷えるヒツジ Official Music Video,3H5gohtR51g,こはならむ- Kohana Lam -,こはならむ「迷えるヒツジ」Official Music Video,266.0,webm,opus,136.705,138,@-kohanalam-5654,166700.0,False,0.0,0.0,0.0,96.04651162790697,False,,
こはならむ「迷えるヒツジ」Official Music Video.mp3,,,,こはならむ 迷えるヒツジ Official Music Video,3H5gohtR51g,こはならむ- Kohana Lam -,こはならむ「迷えるヒツジ」Official Music Video,266.0,webm,opus,136.705,152,@-kohanalam-5654,166370.0,True,0.0,0.0,0.0,98.9655172413793,False,1.0,
y2meta.com - こはならむ｢ごめんなんか聞きたくなかった｣Live ver. 2021.10.4 (256 kbps).mp3,,,,こはならむ｢ごめんなんか聞きたくなかった｣Live ver 2021 10 4,DCwcgAy4YZ4,こはならむ- Kohana Lam -,こはならむ｢ごめんなんか聞きたくなかった｣Live ver. 2021.10.4,269.0,webm,opus,133.09,130,@KohanaLam,105672.0,False,0.0,0.0,0.0,97.19008264462809,False,,
こはならむ｢ごめんなんか聞きたくなかった｣Live ver. 2021.10.4.mp3,,,,こはならむ｢ごめんなんか聞きたくなかった｣Live ver 2021 10 4,DCwcgAy4YZ4,こはならむ- Kohana Lam -,こはならむ｢ごめんなんか聞きたくなかった｣Live ver. 2021.10.4,269.0,webm,opus,133.09,135,@KohanaLam,105572.0,True,0.0,0.0,0.0,99.35483870967742,False,1.0,
y2meta.com - そっけない _ RADWIMPS【こはならむ】 (256 kbps).mp3,,,,そっけない RADWIMPS こはならむ,U6eU87j3uFs,こはならむ- Kohana Lam -,そっけない / RADWIMPS【こはならむ】,380.0,webm,opus,143.28,122,@KohanaLam,352406.0,False,0.0,0.0,0.0,92.28571428571428,False,,
そっけない _ RADWIMPS【こはならむ】.mp3,,,,そっけない RADWIMPS こはならむ,U6eU87j3uFs,こはならむ- Kohana Lam -,そっけない / RADWIMPS【こはならむ】,380.0,webm,opus,143.28,131,@KohanaLam,351707.0,True,0.0,0.0,0.0,95.72125435540069,False,1.0,
y2meta.com - なんでもないよ、 _ マカロニえんぴつ【こはならむ】 (256 kbps).mp3,,,,なんでもないよ マカロニえんぴつ こはならむ,6mQRLbZdNJ4,こはならむ- Kohana Lam -,なんでもないよ、 / マカロニえんぴつ【こはならむ】,220.0,webm,opus,136.084,98,@KohanaLam,330864.0,False,0.0,0.0,0.0,81.06512605042016,False,,
なんでもないよ、 _ マカロニえんぴつ【こはならむ】.mp3,,,,なんでもないよ マカロニえんぴつ こはならむ,6mQRLbZdNJ4,こはならむ- Kohana Lam -,なんでもないよ、 / マカロニえんぴつ【こはならむ】,220.0,webm,opus,136.084,111,@KohanaLam,330518.0,True,0.0,0.0,0.0,88.67924528301887,False,1.0,
y2meta.com - また逢う日まで _ 平井 大【こはならむ】 (256 kbps).mp3,,,,また逢う日まで 平井 大 こはならむ,nJWmhmWTEFQ,こはならむ- Kohana Lam -,また逢う日まで / 平井 大【こはならむ】,290.0,webm,opus,142.476,115,@KohanaLam,268485.0,False,0.0,0.0,0.0,88.53641456582633,False,,
また逢う日まで _ 平井 大【こはならむ】.mp3,,,,また逢う日まで 平井 大 こはならむ,nJWmhmWTEFQ,こはならむ- Kohana Lam -,また逢う日まで / 平井 大【こはならむ】,290.0,webm,opus,142.476,125,@KohanaLam,267129.0,True,0.0,0.0,0.0,93.31636363636363,False,1.0,
y2meta.com - わたしのアール_くらげP【こはならむ】 (256 kbps).mp3,,,,わたしのアール くらげP こはならむ,QOfdrmgHFLU,こはならむ- Kohana Lam -,わたしのアール/くらげP【こはならむ】,211.0,webm,opus,132.144,121,@-kohanalam-8207,1119594.0,False,0.0,0.0,0.0,92.95,False,,
わたしのアール_くらげP【こはならむ】.mp3,,,,わたしのアール くらげP こはならむ,QOfdrmgHFLU,こはならむ- Kohana Lam -,わたしのアール/くらげP【こはならむ】,211.0,webm,opus,132.144,130,@-kohanalam-8207,1115715.0,True,0.0,0.0,0.0,96.22826086956522,False,1.0,
y2meta.com - アトラクトライト_ _Luna 【こはならむ】 (256 kbps).mp3,,,,アトラクトライト Luna こはならむ,vQ7hbL9B_Us,こはならむ- Kohana Lam -,アトラクトライト/ *Luna 【こはならむ】,284.0,m4a,mp4a.40.2,129.492,110,@-kohanalam-8207,140340.0,False,0.0,0.0,0.0,90.19466474405192,False,,
アトラクトライト_ _Luna 【こはならむ】.mp3,,,,アトラクトライト Luna こはならむ,vQ7hbL9B_Us,こはならむ- Kohana Lam -,アトラクトライト/ *Luna 【こはならむ】,284.0,m4a,mp4a.40.2,129.492,118,@-kohanalam-8207,140218.0,True,0.0,0.0,0.0,93.44497607655502,False,1.0,
y2meta.com - アノニマスファンフアレ_ツミキ【こはならむ】 (256 kbps).mp3,,,,アノニマスファンフアレ ツミキ こはならむ,fwO_6Npcqro,こはならむ- Kohana Lam -,アノニマスファンフアレ/ツミキ【こはならむ】,198.0,webm,opus,129.707,122,@-kohanalam-8207,50887.0,False,0.0,0.0,0.0,93.18181818181819,False,,
アノニマスファンフアレ_ツミキ【こはならむ】.mp3,,,,アノニマスファンフアレ ツミキ こはならむ,fwO_6Npcqro,こはならむ- Kohana Lam -,アノニマスファンフアレ/ツミキ【こはならむ】,198.0,webm,opus,129.707,131,@-kohanalam-8207,50830.0,True,0.0,0.0,0.0,96.39880952380953,False,1.0,
y2meta.com - エンヴィーベイビー_Kanaria【こはならむ】 (256 kbps).mp3,,,,エンヴィーベイビー Kanaria こはならむ,WnjpxKApscw,こはならむ- Kohana Lam -,エンヴィーベイビー/Kanaria【こはならむ】,136.0,webm,opus,135.931,124,@-kohanalam-8207,104336.0,False,0.0,0.0,0.0,92.28571428571428,False,,
エンヴィーベイビー_Kanaria【こはならむ】.mp3,,,,エンヴィーベイビー Kanaria こはならむ,WnjpxKApscw,こはならむ- Kohana Lam -,エンヴィーベイビー/Kanaria【こはならむ】,136.0,webm,opus,135.931,137,@-kohanalam-8207,104270.0,True,0.0,0.0,0.0,95.72125435540069,False,1.0,
y2meta.com - カタオモイ_  Aimer【こはならむ】 (256 kbps).mp3,,,,カタオモイ Aimer こはならむ,Al2ImafFeEE,こはならむ- Kohana Lam -,カタオモイ/  Aimer【こはならむ】,218.0,webm,opus,138.423,123,@KohanaLam,296029.0,False,0.0,0.0,0.0,91.81436567164178,False,,
カタオモイ_  Aimer【こはならむ】.mp3,,,,カタオモイ Aimer こはならむ,Al2ImafFeEE,こはならむ- Kohana Lam -,カタオモイ/  Aimer【こはならむ】,218.0,webm,opus,138.423,136,@KohanaLam,294876.0,True,0.0,0.0,0.0,95.3453947368421,False,1.0,
y2meta.com - クリスマスソング _ back number【こはならむ】 (256 kbps).mp3,,,,クリスマスソング back number こはならむ,jYxg09pEK9A,こはならむ- Kohana Lam -,クリスマスソング / back number【こはならむ】,347.0,webm,opus,136.736,112,@KohanaLam,199405.0,False,0.0,0.0,0.0,87.71542553191489,False,,
クリスマスソング _ back number【こはならむ】.mp3,,,,クリスマスソング back number こはならむ,jYxg09pEK9A,こはならむ- Kohana Lam -,クリスマスソング / back number【こはならむ】,347.0,webm,opus,136.736,119,@KohanaLam,199171.0,True,0.0,0.0,0.0,92.74509803921569,False,1.0,
y2meta.com - テレキャスタービーボーイ_すりぃ【こはならむ】 (256 kbps).mp3,,,,テレキャスタービーボーイ すりぃ こはならむ,-cminhYHhbI,こはならむ- Kohana Lam -,テレキャスタービーボーイ/すりぃ【こはならむ】,166.0,webm,opus,130.747,123,@-kohanalam-8207,42452.0,False,0.0,0.0,0.0,93.18181818181819,False,,
テレキャスタービーボーイ_すりぃ【こはならむ】.mp3,,,,テレキャスタービーボーイ すりぃ こはならむ,-cminhYHhbI,こはならむ- Kohana Lam -,テレキャスタービーボーイ/すりぃ【こはならむ】,166.0,webm,opus,130.747,134,@-kohanalam-8207,42360.0,True,0.0,0.0,0.0,96.39880952380953,False,1.0,
y2meta.com - ヒロイン_ back number【こはならむ】 (256 kbps).mp3,,,,ヒロイン back number こはならむ,o2tPGjHDArA,こはならむ- Kohana Lam -,ヒロイン/ back number【こはならむ】,278.0,webm,opus,146.68,120,@KohanaLam,228573.0,False,0.0,0.0,0.0,92.28571428571428,False,,
ヒロイン_ back number【こはならむ】.mp3,,,,ヒロイン back number こはならむ,o2tPGjHDArA,こはならむ- Kohana Lam -,ヒロイン/ back number【こはならむ】,278.0,webm,opus,146.68,129,@KohanaLam,227111.0,True,0.0,0.0,0.0,95.72125435540069,False,1.0,
y2meta.com - プロローグ_Uru【しまも×こはならむ】 (256 kbps).mp3,,,,プロローグ Uru しまも こはならむ,eDHlaDKpsSI,こはならむ- Kohana Lam -,プロローグ/Uru【しまも×こはならむ】,311.0,webm,opus,136.877,123,@KohanaLam,70793.0,False,0.0,0.0,0.0,92.82744282744282,False,,
プロローグ_Uru【しまも×こはならむ】.mp3,,,,プロローグ Uru しまも こはならむ,eDHlaDKpsSI,こはならむ- Kohana Lam -,プロローグ/Uru【しまも×こはならむ】,311.0,webm,opus,136.877,133,@KohanaLam,70605.0,True,0.0,0.0,0.0,96.13675213675214,False,1.0,
y2meta.com - ベノム_かいりきベア【こはならむ】 (256 kbps) (3).mp3,,,,ベノム かいりきベア こはならむ 3,Hs1szXJRN1Y,こはならむ- Kohana Lam -,ベノム/かいりきベア【こはならむ】,198.0,webm,opus,132.687,119,@-kohanalam-8207,65410.0,True,0.0,0.0,0.0,91.90225563909775,False,,
y2meta.com - ベノム_かいりきベア【こはならむ】 (256 kbps).mp3,,,,ベノム かいりきベア こはならむ,Hs1szXJRN1Y,こはならむ- Kohana Lam -,ベノム/かいりきベア【こはならむ】,198.0,webm,opus,132.687,120,@-kohanalam-8207,65410.0,True,0.0,0.0,0.0,92.28571428571428,False,,
ベノム_かいりきベア【こはならむ】 (1).mp3,,,,ベノム かいりきベア こはならむ 1,Hs1szXJRN1Y,こはならむ- Kohana Lam -,ベノム/かいりきベア【こはならむ】,6092.0,mhtml,none,0.0,42,@user-sasaki_aosuke,101455.0,True,0.0,0.0,0.0,94.66261398176292,False,1.0,
ベノム_かいりきベア【こはならむ】 (2).mp3,,,,ベノム かいりきベア こはならむ 2,Hs1szXJRN1Y,こはならむ- Kohana Lam -,ベノム/かいりきベア【こはならむ】,199.0,mhtml,none,0.0,33,@sixfonia,1002827.0,True,0.0,0.0,0.0,94.66261398176292,False,1.0,
ベノム_かいりきベア【こはならむ】 (3).mp3,,,,ベノム かいりきベア こはならむ 3,Hs1szXJRN1Y,こはならむ- Kohana Lam -,ベノム/かいりきベア【こはならむ】,198.0,webm,opus,132.687,127,@-kohanalam-8207,65279.0,True,0.0,0.0,0.0,94.66261398176292,False,1.0,
ベノム_かいりきベア【こはならむ】.mp3,,,,ベノム かいりきベア こはならむ,Hs1szXJRN1Y,こはならむ- Kohana Lam -,ベノム/かいりきベア【こはならむ】,198.0,webm,opus,132.687,129,@-kohanalam-8207,65279.0,True,0.0,0.0,0.0,95.72125435540069,False,1.0,
"y2meta.com - ヨワネハキ_MAISONdes feat. 和ぬか, asmi【こはならむ】 (256 kbps).mp3",,,,ヨワネハキ MAISONdes feat 和ぬか asmi こはならむ,tY8dSv3X7NE,こはならむ- Kohana Lam -,"ヨワネハキ/MAISONdes feat. 和ぬか, asmi【こはならむ】",177.0,webm,opus,136.524,126,@KohanaLam,185220.0,False,0.0,0.0,0.0,94.89795918367348,False,,
"ヨワネハキ_MAISONdes feat. 和ぬか, asmi【こはならむ】.mp3",,,,ヨワネハキ MAISONdes feat 和ぬか asmi こはならむ,tY8dSv3X7NE,こはならむ- Kohana Lam -,"ヨワネハキ/MAISONdes feat. 和ぬか, asmi【こはならむ】",177.0,webm,opus,136.524,133,@KohanaLam,185121.0,True,0.0,0.0,0.0,97.5569358178054,False,1.0,
y2meta.com - ライカ_yamada【こはならむ】 (256 kbps).mp3,,,,ライカ yamada こはならむ,V1fRIAhNMJI,こはならむ- Kohana Lam -,ライカ/yamada【こはならむ】,213.0,m4a,mp4a.40.2,129.499,112,@-kohanalam-8207,54776.0,False,0.0,0.0,0.0,91.07142857142857,False,,
ライカ_yamada【こはならむ】.mp3,,,,ライカ yamada こはならむ,V1fRIAhNMJI,こはならむ- Kohana Lam -,ライカ/yamada【こはならむ】,213.0,m4a,mp4a.40.2,129.499,122,@-kohanalam-8207,54693.0,True,0.0,0.0,0.0,94.72689075630252,False,1.0,
y2meta.com - ルマ Covered byこはならむ🌷 (256 kbps).mp3,,,,ルマ Covered byこはならむ,mSa9eRG2dhM,こはならむ- Kohana Lam -,ルマ Covered byこはならむ🌷,187.0,webm,opus,130.237,126,@-kohanalam-8207,67967.0,False,0.0,0.0,0.0,95.2054794520548,False,,
ルマ Covered byこはならむ🌷.mp3,,,,ルマ Covered byこはならむ🌷,mSa9eRG2dhM,こはならむ- Kohana Lam -,ルマ Covered byこはならむ🌷,228.0,mhtml,none,0.0,-30,@fury7216,2370.0,True,0.0,0.0,0.0,98.63636363636363,False,1.0,
y2meta.com - レディメイド_Ado【こはならむ】 (256 kbps).mp3,,,,レディメイド Ado こはならむ,bzLFz8SDDTw,こはならむ- Kohana Lam -,レディメイド/Ado【こはならむ】,242.0,webm,opus,132.499,118,@-kohanalam-8207,82438.0,False,0.0,0.0,0.0,91.27155172413792,False,,
レディメイド_Ado【こはならむ】.mp3,,,,レディメイド Ado こはならむ,bzLFz8SDDTw,こはならむ- Kohana Lam -,レディメイド/Ado【こはならむ】,242.0,webm,opus,132.499,128,@-kohanalam-8207,82351.0,True,0.0,0.0,0.0,94.89655172413794,False,1.0,
y2meta.com - 不器用なぼくが捧げる花 (256 kbps).mp3,,,,不器用なぼくが捧げる花,WxVNPA8Ebl0,こはならむ- Kohana Lam -,不器用なぼくが捧げる花,251.0,webm,opus,137.914,104,,191212.0,False,0.0,0.0,0.0,94.6969696969697,False,,
不器用なぼくが捧げる花.mp3,,,,不器用なぼくが捧げる花,WxVNPA8Ebl0,こはならむ- Kohana Lam -,不器用なぼくが捧げる花,251.0,mhtml,none,0.0,114,@rig_music,217959.0,True,0.0,0.0,0.0,98.37837837837837,False,1.0,
y2meta.com - 乙女解剖_DECO_27(Remix)【こはならむ】 (256 kbps).mp3,,,,乙女解剖 DECO 27 Remix こはならむ,Ojay3Fv0gWk,こはならむ- Kohana Lam -,乙女解剖/DECO*27(Remix)【こはならむ】,227.0,webm,opus,136.914,118,@-kohanalam-8207,78788.0,False,0.0,0.0,0.0,91.22554660529345,False,,
乙女解剖_DECO_27(Remix)【こはならむ】.mp3,,,,乙女解剖 DECO 27 Remix こはならむ,Ojay3Fv0gWk,こはならむ- Kohana Lam -,乙女解剖/DECO*27(Remix)【こはならむ】,227.0,webm,opus,136.914,125,@-kohanalam-8207,78710.0,True,0.0,0.0,0.0,94.30909090909091,False,1.0,
y2meta.com - 僕ら また _ SG【こはならむ】 (256 kbps).mp3,,,,僕ら また SG こはならむ,N5_a_fES1IA,こはならむ- Kohana Lam -,僕ら また / SG【こはならむ】,218.0,webm,opus,136.249,120,@KohanaLam,310410.0,False,0.0,0.0,0.0,92.13554987212277,False,,
僕ら また _ SG【こはならむ】.mp3,,,,僕ら また SG こはならむ,N5_a_fES1IA,こはならむ- Kohana Lam -,僕ら また / SG【こはならむ】,218.0,webm,opus,136.249,129,@KohanaLam,309442.0,True,0.0,0.0,0.0,95.6029411764706,False,1.0,
y2meta.com - 夜行 - ヨルシカ 【こはならむ】 (256 kbps).mp3,,,,夜行 ヨルシカ こはならむ,5l2q5NDovfs,こはならむ- Kohana Lam -,夜行 - ヨルシカ 【こはならむ】,211.0,mhtml,none,0.0,91,@KohanaLam,72573.0,False,0.0,0.0,0.0,95.07042253521126,False,,
夜行 - ヨルシカ 【こはならむ】.mp3,,,,夜行 ヨルシカ こはならむ,5l2q5NDovfs,こはならむ- Kohana Lam -,夜行 - ヨルシカ 【こはならむ】,211.0,m4a,mp4a.40.2,129.504,129,@KohanaLam,72509.0,True,0.0,0.0,0.0,98.57142857142858,False,1.0,
y2meta.com - 好きだから。_ユイカ【こはならむ】 (256 kbps).mp3,,,,好きだから ユイカ こはならむ,pwPV16Nxlyc,こはならむ- Kohana Lam -,好きだから。/ユイカ【こはならむ】,308.0,webm,opus,133.13,102,@KohanaLam,543358.0,False,0.0,0.0,0.0,83.25027085590466,False,,
好きだから。_ユイカ【こはならむ】.mp3,,,,好きだから ユイカ こはならむ,pwPV16Nxlyc,こはならむ- Kohana Lam -,好きだから。/ユイカ【こはならむ】,308.0,webm,opus,133.13,112,@KohanaLam,542346.0,True,0.0,0.0,0.0,90.01904761904761,False,1.0,
y2meta.com - 寄り酔い_和ぬか Full cover【こはならむ】 (256 kbps).mp3,,,,寄り酔い 和ぬか Full cover こはならむ,BNHQmFZk4W4,こはならむ- Kohana Lam -,寄り酔い/和ぬか Full cover【こはならむ】,219.0,webm,opus,135.011,131,@KohanaLam,598348.0,False,0.0,0.0,0.0,93.6948624805397,False,,
寄り酔い_和ぬか Full cover【こはならむ】.mp3,,,,寄り酔い 和ぬか Full cover こはならむ,BNHQmFZk4W4,こはならむ- Kohana Lam -,寄り酔い/和ぬか Full cover【こはならむ】,219.0,webm,opus,135.011,140,@KohanaLam,597698.0,True,0.0,0.0,0.0,96.7643516659976,False,1.0,
